383|94482|White|9223372036854775807
384|94483|White|9223372036854775807
385|94484|White|9223372036854775807
386|94485|White|9223372036854775807
387|94486,160255|White|9223372036854775807
388|94487|White|9223372036854775807
389|94488,183045|White|9223372036854775807
390|94489|White|9223372036854775807
391|94490|White|9223372036854775807
392|94491|White|9223372036854775807
393|94492|White|9223372036854775807
394|94493|White|9223372036854775807
395|94494|White|9223372036854775807
396|94495|White|9223372036854775807
397|94496,116723,168796,176479|White|9223372036854775807
398|94497|White|9223372036854775807
399|94498|White|9223372036854775807
400|94499,111650|White|9223372036854775807
401|94500|White|9223372036854775807
402|94501|White|9223372036854775807
403|94502|White|9223372036854775807
404|94503|White|9223372036854775807
405|94504|White|9223372036854775807
406|94505|White|9223372036854775807
407|94506|White|9223372036854775807
408|94507|White|9223372036854775807
409|94508|White|9223372036854775807
410|94509|White|9223372036854775807
411|94510|White|9223372036854775807
412|94511|White|9223372036854775807
413|94512|White|9223372036854775807
414|94513|White|9223372036854775807
415|94514|White|9223372036854775807
416|94515|White|9223372036854775807
417|94516|White|9223372036854775807
418|94517,135452|White|9223372036854775807
419|94518|White|9223372036854775807
420|94519|White|9223372036854775807
421|94520|White|9223372036854775807
422|94521,171245|White|9223372036854775807
423|94522|White|9223372036854775807
424|94523|White|9223372036854775807
425|94524,107190,177937|White|9223372036854775807
426|94525,100093,104672,116325,150571,176264|White|9223372036854775807
427|94526|White|9223372036854775807
428|94527|White|9223372036854775807
429|94528|White|9223372036854775807
430|94529,114317,140093|White|9223372036854775807
431|94530|White|9223372036854775807
432|94531|White|9223372036854775807
433|94532|White|9223372036854775807
434|94533|White|9223372036854775807
435|94534|White|9223372036854775807
436|94535|White|9223372036854775807
437|94536|White|9223372036854775807
438|94537|White|9223372036854775807
439|94538|White|9223372036854775807
440|94539|White|9223372036854775807
441|94540|White|9223372036854775807
442|94541|White|9223372036854775807
443|94542|White|9223372036854775807
444|94543|White|9223372036854775807
445|94544,183065|White|9223372036854775807
446|94545|White|9223372036854775807
447|94546|White|9223372036854775807
448|94547|White|9223372036854775807
449|94548|White|9223372036854775807
450|94549,154203,160633|White|9223372036854775807
451|94550|White|9223372036854775807
452|94551|White|9223372036854775807
453|94552|White|9223372036854775807
454|94553|White|9223372036854775807
455|94554|White|9223372036854775807
456|94555|White|9223372036854775807
457|94556|White|9223372036854775807
458|94557|White|9223372036854775807
459|94558|White|9223372036854775807
460|80833,124126|White|9223372036854775807
461|94559|White|9223372036854775807
462|94560|White|9223372036854775807
463|94561|White|9223372036854775807
464|94562|White|9223372036854775807
465|94563|White|9223372036854775807
466|94564|White|9223372036854775807
467|94565|White|9223372036854775807
468|94566|White|9223372036854775807
469|94567,135269,104222|White|9223372036854775807
470|94568|White|9223372036854775807
471|94569|White|9223372036854775807
472|94570|White|9223372036854775807
473|94571|White|9223372036854775807
474|94572|White|9223372036854775807
475|94573|White|9223372036854775807
476|94574|White|9223372036854775807
477|94575|White|9223372036854775807
478|94576|White|9223372036854775807
479|94577|White|9223372036854775807
480|94578|White|9223372036854775807
481|94579|White|9223372036854775807
482|94580|White|9223372036854775807
483|94581,102984,178031|White|9223372036854775807
484|94582|White|9223372036854775807
485|94583|White|9223372036854775807
486|94584|White|9223372036854775807
487|94585|White|9223372036854775807
488|94586|White|9223372036854775807
489|94587|White|9223372036854775807
490|94588|White|9223372036854775807
491|94589|White|9223372036854775807
492|94590|White|9223372036854775807
493|94591|White|9223372036854775807
494|94592|White|9223372036854775807
495|94593,133849,176619|White|9223372036854775807
496|94594|White|9223372036854775807
497|94595|White|9223372036854775807
498|94596|White|9223372036854775807
499|94597|White|9223372036854775807
500|94598|White|9223372036854775807
501|94599|White|9223372036854775807
502|94600|White|9223372036854775807
503|94601|White|9223372036854775807
504|94602|White|9223372036854775807
505|94603|White|9223372036854775807
506|94604,177245|White|9223372036854775807
507|94605|White|9223372036854775807
508|94606|White|9223372036854775807
509|94607|White|9223372036854775807
510|94608|White|9223372036854775807
511|94609|White|9223372036854775807
512|94610|White|9223372036854775807
513|59509|White|9223372036854775807
514|94611|White|9223372036854775807
515|94612|White|9223372036854775807
516|94613|White|9223372036854775807
517|94614,146787|White|9223372036854775807
518|94615|White|9223372036854775807
519|94616|White|9223372036854775807
520|94617|White|9223372036854775807
521|94618|White|9223372036854775807
522|94619|White|9223372036854775807
523|42413,111295|White|9223372036854775807
524|94620|White|9223372036854775807
525|94621|White|9223372036854775807
526|94622|White|9223372036854775807
527|94623|White|9223372036854775807
528|94624|White|9223372036854775807
529|94625|White|9223372036854775807
530|94626|White|9223372036854775807
531|94627,73025|White|9223372036854775807
532|94628|White|9223372036854775807
533|94629|White|9223372036854775807
534|94630|White|9223372036854775807
535|94631|White|9223372036854775807
536|94632|White|9223372036854775807
537|94633|White|9223372036854775807
538|94634|White|9223372036854775807
539|94635|White|9223372036854775807
540|94636|White|9223372036854775807
541|94637|White|9223372036854775807
542|94638|White|9223372036854775807
543|94639|White|9223372036854775807
544|94640|White|9223372036854775807
545|94641|White|9223372036854775807
546|94642|White|9223372036854775807
547|94643|White|9223372036854775807
548|94644|White|9223372036854775807
549|94645|White|9223372036854775807
550|94646|White|9223372036854775807
551|94647,177527|White|9223372036854775807
552|94648|White|9223372036854775807
553|94649|White|9223372036854775807
554|94650|White|9223372036854775807
555|94651|White|9223372036854775807
556|94652|White|9223372036854775807
557|94653|White|9223372036854775807
558|94654,184573|White|9223372036854775807
559|94655|White|9223372036854775807
560|94656|White|9223372036854775807
561|94657|White|9223372036854775807
562|94658|White|9223372036854775807
563|94659|White|9223372036854775807
564|94660|White|9223372036854775807
565|94661|White|9223372036854775807
566|94662|White|9223372036854775807
567|94663|White|9223372036854775807
568|94664|White|9223372036854775807
569|94665|White|9223372036854775807
570|94666|White|9223372036854775807
571|94667|White|9223372036854775807
572|94668|White|9223372036854775807
573|94669|White|9223372036854775807
574|94670|White|9223372036854775807
575|94671|White|9223372036854775807
576|94672|White|9223372036854775807
577|94673|White|9223372036854775807
578|94674|White|9223372036854775807
579|94675|White|9223372036854775807
580|94676|White|9223372036854775807
581|94677|White|9223372036854775807
582|94678|White|9223372036854775807
583|94679|White|9223372036854775807
584|94680|White|9223372036854775807
585|94681|White|9223372036854775807
586|94682|White|9223372036854775807
587|94683|White|9223372036854775807
588|94684|White|9223372036854775807
589|94685|White|9223372036854775807
590|94686|White|9223372036854775807
591|94687|White|9223372036854775807
592|94688|White|9223372036854775807
593|94689|White|9223372036854775807
594|94690|White|9223372036854775807
595|94691|White|9223372036854775807
596|94692,126375|White|9223372036854775807
597|94693|White|9223372036854775807
598|94694|White|9223372036854775807
599|94695|White|9223372036854775807
600|94696|White|9223372036854775807
601|94697|White|9223372036854775807
602|94698|White|9223372036854775807
603|94699|White|9223372036854775807
604|94700|White|9223372036854775807
605|94701,111265,138288|White|9223372036854775807
606|94702|White|9223372036854775807
607|94703|White|9223372036854775807
608|94704|White|9223372036854775807
609|94705|White|9223372036854775807
610|94706|White|9223372036854775807
611|94707|White|9223372036854775807
612|94708,147062|White|9223372036854775807
613|94709|White|9223372036854775807
614|94710|White|9223372036854775807
615|94711|White|9223372036854775807
616|94712|White|9223372036854775807
617|94713|White|9223372036854775807
618|94714|White|9223372036854775807
619|94715|White|9223372036854775807
620|94716|White|9223372036854775807
621|94717|White|9223372036854775807
622|94718|White|9223372036854775807
623|94719|White|9223372036854775807
624|78270|White|9223372036854775807
625|94720|White|9223372036854775807
626|94721|White|9223372036854775807
627|94722|White|9223372036854775807
628|94723|White|9223372036854775807
629|94724|White|9223372036854775807
630|94725|White|9223372036854775807
631|94726,134172,149927,184726|White|9223372036854775807
632|94727|White|9223372036854775807
633|94728|White|9223372036854775807
634|94729,122353|White|9223372036854775807
635|94730|White|9223372036854775807
636|94731|White|9223372036854775807
637|94732|White|9223372036854775807
638|94733|White|9223372036854775807
639|94734|White|9223372036854775807
640|94735|White|9223372036854775807
641|94736|White|9223372036854775807
642|94737|White|9223372036854775807
643|94738|White|9223372036854775807
644|94739|White|9223372036854775807
645|94740|White|9223372036854775807
646|94741,105023,111526,176673|White|9223372036854775807
647|94742|White|9223372036854775807
648|94743|White|9223372036854775807
649|94744|White|9223372036854775807
650|94745|White|9223372036854775807
651|94746|White|9223372036854775807
652|94747|White|9223372036854775807
653|94748|White|9223372036854775807
654|94749|White|9223372036854775807
655|94750|White|9223372036854775807
656|94751|White|9223372036854775807
657|20418|White|9223372036854775807
658|94752|White|9223372036854775807
659|94753|White|9223372036854775807
660|94754|White|9223372036854775807
661|94755|White|9223372036854775807
662|94756|White|9223372036854775807
663|94757|White|9223372036854775807
664|94758|White|9223372036854775807
665|94759|White|9223372036854775807
666|94760|White|9223372036854775807
667|94761|White|9223372036854775807
668|94762|White|9223372036854775807
669|94763,112568|White|9223372036854775807
670|94764|White|9223372036854775807
671|94765|White|9223372036854775807
672|94766|White|9223372036854775807
673|94767|White|9223372036854775807
674|94768,119304|White|9223372036854775807
675|62526|White|9223372036854775807
676|94769|White|9223372036854775807
677|94770,112794|White|9223372036854775807
678|94771|White|9223372036854775807
679|94772|White|9223372036854775807
680|94773|White|9223372036854775807
681|94774|White|9223372036854775807
682|94775|White|9223372036854775807
683|94776|White|9223372036854775807
684|94777|White|9223372036854775807
685|94778|White|9223372036854775807
686|94779|White|9223372036854775807
687|94780|White|9223372036854775807
688|94781|White|9223372036854775807
689|94782|White|9223372036854775807
690|94783|White|9223372036854775807
691|94784|White|9223372036854775807
692|94785|White|9223372036854775807
693|94786|White|9223372036854775807
694|94787,9615|White|9223372036854775807
695|94788|White|9223372036854775807
696|94789|White|9223372036854775807
697|94790|White|9223372036854775807
698|94791|White|9223372036854775807
699|94792,166024|White|9223372036854775807
700|94793|White|9223372036854775807
701|94794,108708|White|9223372036854775807
702|94795|White|9223372036854775807
703|94796|White|9223372036854775807
704|94797|White|9223372036854775807
705|94798|White|9223372036854775807
706|94799|White|9223372036854775807
707|94800,109257|White|9223372036854775807
708|94801|White|9223372036854775807
709|94802|White|9223372036854775807
710|94803,108280,146880|White|9223372036854775807
711|94804|White|9223372036854775807
712|94805|White|9223372036854775807
713|94806|White|9223372036854775807
714|94807|White|9223372036854775807
715|94808|White|9223372036854775807
716|94809|White|9223372036854775807
717|94810|White|9223372036854775807
718|94811|White|9223372036854775807
719|94812|White|9223372036854775807
720|94813|White|9223372036854775807
721|94814,99819|White|9223372036854775807
722|94815|White|9223372036854775807
723|94816|White|9223372036854775807
724|94817|White|9223372036854775807
725|94818|White|9223372036854775807
726|94819|White|9223372036854775807
727|94820|White|9223372036854775807
728|94821|White|9223372036854775807
729|94822|White|9223372036854775807
730|94823|White|9223372036854775807
731|94824|White|9223372036854775807
732|94825|White|9223372036854775807
733|94826|White|9223372036854775807
734|94827|White|9223372036854775807
735|94828|White|9223372036854775807
736|94829|White|9223372036854775807
737|94830|White|9223372036854775807
738|94831|White|9223372036854775807
739|94832|White|9223372036854775807
740|94833|White|9223372036854775807
741|94834|White|9223372036854775807
742|94835|White|9223372036854775807
743|94836|White|9223372036854775807
744|94837|White|9223372036854775807
745|94838|White|9223372036854775807
746|94839|White|9223372036854775807
747|94840|White|9223372036854775807
748|94841|White|9223372036854775807
749|94842|White|9223372036854775807
750|94843|White|9223372036854775807
751|94844|White|9223372036854775807
752|94845|White|9223372036854775807
753|94846|White|9223372036854775807
754|94847|White|9223372036854775807
755|94848|White|9223372036854775807
756|94849|White|9223372036854775807
757|94850|White|9223372036854775807
758|94851|White|9223372036854775807
759|94852|White|9223372036854775807
760|94853|White|9223372036854775807
761|94854,109322|White|9223372036854775807
762|94855|White|9223372036854775807
763|94856|White|9223372036854775807
764|94857|White|9223372036854775807
765|94858|White|9223372036854775807
766|94859|White|9223372036854775807
767|94860|White|9223372036854775807
768|94861,170799|White|9223372036854775807
769|94862|White|9223372036854775807
770|94863|White|9223372036854775807
771|94864|White|9223372036854775807
772|94865|White|9223372036854775807
773|94866|White|9223372036854775807
774|94867|White|9223372036854775807
775|85979|White|9223372036854775807
776|94868|White|9223372036854775807
777|94869|White|9223372036854775807
778|94870|White|9223372036854775807
779|94871|White|9223372036854775807
780|94872|White|9223372036854775807
781|94873|White|9223372036854775807
782|94874|White|9223372036854775807
783|94875|White|9223372036854775807
784|94876,136032|White|9223372036854775807
785|94877|White|9223372036854775807
786|94878|White|9223372036854775807
787|94879|White|9223372036854775807
788|94880|White|9223372036854775807
789|94881|White|9223372036854775807
790|94882|White|9223372036854775807
791|94883,144892|White|9223372036854775807
792|94884|White|9223372036854775807
793|94885|White|9223372036854775807
794|94886|White|9223372036854775807
795|94887|White|9223372036854775807
796|94888|White|9223372036854775807
797|94889|White|9223372036854775807
798|94890|White|9223372036854775807
799|94891,174347|White|9223372036854775807
800|94892,152937,177194|White|9223372036854775807
801|94893|White|9223372036854775807
802|94894|White|9223372036854775807
803|94895|White|9223372036854775807
804|94896|White|9223372036854775807
805|94897|White|9223372036854775807
806|94898|White|9223372036854775807
807|94899|White|9223372036854775807
808|94900|White|9223372036854775807
809|94901|White|9223372036854775807
810|94902|White|9223372036854775807
811|94903|White|9223372036854775807
812|94904|White|9223372036854775807
813|94905,185944|White|9223372036854775807
814|94906|White|9223372036854775807
815|94907|White|9223372036854775807
816|94908|White|9223372036854775807
817|94909|White|9223372036854775807
818|94910|White|9223372036854775807
819|94911|White|9223372036854775807
820|94912|White|9223372036854775807
821|94913|White|9223372036854775807
822|94914|White|9223372036854775807
823|94915,149401|White|9223372036854775807
824|94916|White|9223372036854775807
825|94917|White|9223372036854775807
826|94918|White|9223372036854775807
827|94919|White|9223372036854775807
828|94920|White|9223372036854775807
829|94921|White|9223372036854775807
830|94922,100282|White|9223372036854775807
831|94923|White|9223372036854775807
832|94924|White|9223372036854775807
833|94925|White|9223372036854775807
834|94926|White|9223372036854775807
835|94927,132505,175962|White|9223372036854775807
836|94928|White|9223372036854775807
837|94929|White|9223372036854775807
838|94930|White|9223372036854775807
839|94931|White|9223372036854775807
840|94932|White|9223372036854775807
841|94933|White|9223372036854775807
842|94934|White|9223372036854775807
843|94935|White|9223372036854775807
844|94936|White|9223372036854775807
845|94937|White|9223372036854775807
846|94938|White|9223372036854775807
847|94939|White|9223372036854775807
848|94940|White|9223372036854775807
849|94941|White|9223372036854775807
850|94942|White|9223372036854775807
851|94943|White|9223372036854775807
852|94944|White|9223372036854775807
853|94945|White|9223372036854775807
854|94946|White|9223372036854775807
855|94947|White|9223372036854775807
856|94948|White|9223372036854775807
857|94949|White|9223372036854775807
858|94950|White|9223372036854775807
859|94951|White|9223372036854775807
860|94952,121290|White|9223372036854775807
861|94953|White|9223372036854775807
862|94954|White|9223372036854775807
863|94955|White|9223372036854775807
864|94956|White|9223372036854775807
865|94957|White|9223372036854775807
866|94958|White|9223372036854775807
867|94959|White|9223372036854775807
868|94960|White|9223372036854775807
869|94961|White|9223372036854775807
870|94962|White|9223372036854775807
871|94963|White|9223372036854775807
872|94964|White|9223372036854775807
873|94965|White|9223372036854775807
874|94966|White|9223372036854775807
875|94967|White|9223372036854775807
876|94968|White|9223372036854775807
877|94969|White|9223372036854775807
878|94970|White|9223372036854775807
879|94971|White|9223372036854775807
880|94972|White|9223372036854775807
881|94973,134908|White|9223372036854775807
882|94974|White|9223372036854775807
883|94975|White|9223372036854775807
884|94976|White|9223372036854775807
885|94977|White|9223372036854775807
886|94978|White|9223372036854775807
887|94979,151050,165201|White|9223372036854775807
888|94980|White|9223372036854775807
889|94981|White|9223372036854775807
890|94982|White|9223372036854775807
891|94983|White|9223372036854775807
892|94984|White|9223372036854775807
893|94985|White|9223372036854775807
894|94986|White|9223372036854775807
895|94987,150934|White|9223372036854775807
896|94988,130250|White|9223372036854775807
897|94989|White|9223372036854775807
898|94990|White|9223372036854775807
899|94991|White|9223372036854775807
900|94992|White|9223372036854775807
901|94993|White|9223372036854775807
902|94994|White|9223372036854775807
903|94995|White|9223372036854775807
904|94996,125406|White|9223372036854775807
905|94997|White|9223372036854775807
906|94998|White|9223372036854775807
